TransactionID,CustomerID,Product,Category,PurchaseDate,Price,Quantity,PaymentMethod,CustomerRegion,Returned,DeliveryDays,SatisfactionRating
2358,52103092,Smartwatch,Wearables,2022-04-09,179.57,1,PayPal,East,0,6,3
2359,66207740,Monitor,Accessories,2022-04-09,1091.24,3,PayPal,West,0,1,5
2360,30324759,Laptop,Computers,2022-04-09,327.17,2,Wire Transfer,North,0,7,4
2361,65426567,Monitor,Accessories,2022-04-09,72.83,3,Credit Card,West,0,12,2
2362,37365878,Smartwatch,Wearables,2022-04-09,872.97,3,Wire Transfer,East,0,1,3
2363,65079923,Laptop,Computers,2022-04-09,625.33,1,Credit Card,East,0,14,5
2364,77353073,Smartwatch,Wearables,2022-04-09,997.7,4,Wire Transfer,North,0,5,1
2365,92071195,Headphones,Accessories,2022-04-09,1175.54,1,Cash,South,0,10,5
2366,73297813,Monitor,Accessories,2022-04-09,135.29,3,Cash,North,1,13,4
2367,18359252,Headphones,Accessories,2022-04-09,289.86,2,Wire Transfer,North,0,8,3
2368,28533117,Smartwatch,Wearables,2022-04-09,1139.35,2,Cash,West,1,4,1
2369,79616482,Smartphone,Phones,2022-04-09,719.18,4,Cash,West,0,5,4
2370,37828932,Laptop,Computers,2022-04-09,1471.89,4,Credit Card,North,0,4,2
2371,85280948,Laptop,Computers,2022-04-09,1321.97,4,Credit Card,West,0,12,3
2372,53627409,Monitor,Accessories,2022-04-09,1698.93,3,Credit Card,South,0,12,4
2373,98882576,Smartwatch,Wearables,2022-04-09,1400.36,3,PayPal,South,0,14,4
2374,74205866,Smartphone,Phones,2022-04-09,888.37,4,PayPal,East,0,4,1
2375,80528349,Laptop,Computers,2022-04-09,1362.28,2,Credit Card,West,0,12,2
2376,60576565,Laptop,Computers,2022-04-09,586.99,2,Credit Card,South,0,8,4
2377,52111160,Smartwatch,Wearables,2022-04-10,647.31,2,PayPal,South,0,2,3
2378,33244151,Tablet,Tablets,2022-04-10,1588.52,3,Credit Card,East,0,1,4
2379,71694994,Monitor,Accessories,2022-04-10,920.52,1,Credit Card,East,1,3,5
2380,81555103,Smartphone,Phones,2022-04-10,1606.84,2,Credit Card,East,0,9,3
2381,55946354,Tablet,Tablets,2022-04-10,1653.72,2,Cash,North,0,4,3
2382,83319550,Smartphone,Phones,2022-04-10,1722.25,2,Cash,West,0,10,4
2383,57551594,Smartphone,Phones,2022-04-10,1837.44,4,Wire Transfer,East,0,5,1
2384,96343485,Monitor,Accessories,2022-04-10,890.42,3,PayPal,West,0,2,3
2385,45482091,Smartphone,Phones,2022-04-10,671.79,4,Cash,West,0,4,5
2386,91883092,Smartwatch,Wearables,2022-04-10,1185.29,4,PayPal,West,0,2,1
2387,74985553,Tablet,Tablets,2022-04-10,773.79,1,Credit Card,West,0,2,1
2388,35805259,Smartwatch,Wearables,2022-04-10,1222.09,4,Wire Transfer,West,0,4,1
2389,43087238,Laptop,Computers,2022-04-10,1425.89,1,Credit Card,West,0,6,3
2390,47447604,Laptop,Computers,2022-04-10,1392.39,4,Wire Transfer,West,0,7,1
2391,84905122,Laptop,Computers,2022-04-10,780.38,2,Credit Card,North,0,10,4
2392,50063879,Laptop,Computers,2022-04-10,375.38,3,Credit Card,West,0,3,1
2393,40181142,Headphones,Accessories,2022-04-10,889.53,4,Wire Transfer,East,0,3,5
2394,49945150,Smartphone,Phones,2022-04-10,328.06,1,PayPal,East,0,10,2
2395,48789478,Smartwatch,Wearables,2022-04-10,1785.69,3,Credit Card,North,0,6,5
2396,37820354,Headphones,Accessories,2022-04-10,724.46,1,Credit Card,West,1,13,3
2397,75632882,Smartphone,Phones,2022-04-10,351.2,2,PayPal,North,0,12,1
2398,52552488,Tablet,Tablets,2022-04-10,99.62,4,Credit Card,West,0,3,1
2399,74398125,Smartphone,Phones,2022-04-10,1309.35,3,PayPal,North,0,13,4
2400,56815569,Laptop,Computers,2022-04-10,1291.96,2,Cash,North,1,2,1
2401,85227370,Smartwatch,Wearables,2022-04-11,714.18,4,Credit Card,East,0,8,5
2402,46702849,Tablet,Tablets,2022-04-11,189.84,4,Credit Card,North,0,5,3
2403,48626436,Smartphone,Phones,2022-04-11,848.78,1,Cash,North,0,1,2
2404,26357665,Tablet,Tablets,2022-04-11,656.87,1,Credit Card,East,0,3,1
2405,86970753,Headphones,Accessories,2022-04-11,1370.39,2,Credit Card,West,0,10,2
2406,82905845,Tablet,Tablets,2022-04-11,1231.27,1,Cash,West,0,8,1
2407,60961690,Headphones,Accessories,2022-04-11,760.96,2,PayPal,South,0,4,3
2408,62953249,Laptop,Computers,2022-04-11,474.89,2,Wire Transfer,East,0,14,5
2409,56323191,Smartphone,Phones,2022-04-11,1976.67,2,Cash,West,0,7,3
2410,29659692,Laptop,Computers,2022-04-11,935.3,1,Wire Transfer,West,0,10,2
2411,48983895,Tablet,Tablets,2022-04-11,1392.13,3,Cash,South,0,12,1
2412,15646068,Smartwatch,Wearables,2022-04-11,324.08,2,Wire Transfer,East,0,14,2
2413,48605090,Laptop,Computers,2022-04-11,996.9,3,PayPal,West,0,14,5
2414,20607151,Smartwatch,Wearables,2022-04-11,103.7,4,Cash,South,0,2,3
2415,56488123,Smartwatch,Wearables,2022-04-11,1035.64,1,Credit Card,South,0,7,2
2416,69374716,Tablet,Tablets,2022-04-11,1929.83,1,Cash,East,0,5,2
2417,98043078,Monitor,Accessories,2022-04-11,799.2,3,Wire Transfer,South,0,5,5
2418,44419327,Tablet,Tablets,2022-04-11,126.04,4,PayPal,East,0,6,1
2419,74300930,Laptop,Computers,2022-04-11,110.36,4,PayPal,South,0,13,2
2420,38720823,Monitor,Accessories,2022-04-11,806.57,2,Credit Card,North,0,9,5
2421,37121108,Tablet,Tablets,2022-04-11,362.05,1,Credit Card,South,0,14,1
2422,82286705,Laptop,Computers,2022-04-11,95.54,4,Credit Card,North,0,6,1
2423,46390817,Laptop,Computers,2022-04-11,1524.62,4,Credit Card,West,0,12,3
2424,85432781,Smartwatch,Wearables,2022-04-11,944.12,2,Cash,West,1,13,5
2425,46456416,Monitor,Accessories,2022-04-12,614.03,2,Cash,North,0,14,1
2426,28424464,Smartphone,Phones,2022-04-12,1805.16,3,PayPal,South,0,8,3
2427,24660143,Monitor,Accessories,2022-04-12,276.47,1,Cash,West,0,7,4
2428,92634772,Smartwatch,Wearables,2022-04-12,1914.04,4,Credit Card,North,0,9,5
2429,88763056,Smartwatch,Wearables,2022-04-12,662.24,3,Wire Transfer,North,1,4,4
2430,42115895,Smartphone,Phones,2022-04-12,1782.39,1,Cash,North,0,2,1
2431,42542167,Laptop,Computers,2022-04-12,1225.74,3,Cash,North,0,7,5
2432,16813620,Smartwatch,Wearables,2022-04-12,1662.08,1,Cash,South,1,6,3
2433,99903592,Smartwatch,Wearables,2022-04-12,1968.83,1,Credit Card,West,0,1,1
2434,81275182,Tablet,Tablets,2022-04-12,612.39,4,PayPal,South,0,11,5
2435,40289135,Monitor,Accessories,2022-04-12,1924.21,1,Wire Transfer,North,0,9,5
2436,95623471,Laptop,Computers,2022-04-12,809.49,2,PayPal,South,0,9,4
2437,41250794,Headphones,Accessories,2022-04-12,801.75,4,Cash,East,0,12,1
2438,17045237,Smartwatch,Wearables,2022-04-12,713.75,2,Cash,North,0,2,3
2439,23448342,Monitor,Accessories,2022-04-12,1105.74,3,Credit Card,North,0,3,3
2440,65472370,Laptop,Computers,2022-04-12,350.58,3,Cash,South,0,5,1
2441,54331259,Monitor,Accessories,2022-04-12,1129.74,1,Cash,West,0,5,1
2442,73404979,Tablet,Tablets,2022-04-12,1106.32,1,Cash,North,0,1,2
2443,23494908,Monitor,Accessories,2022-04-12,1535.71,2,PayPal,North,0,8,4
2444,28450513,Smartwatch,Wearables,2022-04-12,1675.62,2,Credit Card,North,0,12,1
2445,10695441,Smartphone,Phones,2022-04-12,908.86,2,Credit Card,East,0,8,1
2446,83867070,Headphones,Accessories,2022-04-12,639.55,3,PayPal,West,0,4,2
2447,31198492,Smartwatch,Wearables,2022-04-12,555.7,2,Wire Transfer,East,0,13,2
2448,64614193,Smartwatch,Wearables,2022-04-12,429.52,4,Wire Transfer,West,0,7,5
2449,97629787,Smartphone,Phones,2022-04-13,162.41,4,PayPal,West,0,11,3
2450,73847325,Headphones,Accessories,2022-04-13,717.77,3,PayPal,East,0,10,4
2451,74082055,Smartwatch,Wearables,2022-04-13,576.98,2,PayPal,East,1,3,5
2452,97313825,Smartwatch,Wearables,2022-04-13,1934.51,2,Cash,North,0,6,1
2453,36770527,Smartwatch,Wearables,2022-04-13,1137.53,1,Credit Card,North,0,14,2
2454,48553376,Headphones,Accessories,2022-04-13,727.19,4,Wire Transfer,South,0,10,3
2455,53106399,Laptop,Computers,2022-04-13,1181.91,3,Wire Transfer,East,0,13,5
2456,48307798,Laptop,Computers,2022-04-13,321.43,2,Credit Card,East,0,10,3
2457,96690951,Headphones,Accessories,2022-04-13,915.89,1,Wire Transfer,West,0,12,2
2458,17940667,Smartphone,Phones,2022-04-13,1271.16,3,Credit Card,East,0,14,5
2459,22007214,Smartwatch,Wearables,2022-04-13,1003.35,3,PayPal,West,0,9,5
2460,97550053,Tablet,Tablets,2022-04-13,833.47,4,PayPal,North,0,1,3
2461,87058874,Headphones,Accessories,2022-04-13,1988.0,2,Cash,West,0,5,2
2462,41168067,Smartphone,Phones,2022-04-13,1766.61,3,Cash,North,0,4,1
2463,81826922,Smartphone,Phones,2022-04-13,1265.64,1,PayPal,West,0,8,5
2464,15006085,Headphones,Accessories,2022-04-13,1160.29,1,PayPal,West,0,11,1
2465,33496796,Monitor,Accessories,2022-04-13,1260.29,3,Cash,South,0,12,2
2466,66087572,Headphones,Accessories,2022-04-13,442.56,1,PayPal,South,0,1,5
2467,33593960,Laptop,Computers,2022-04-13,820.52,3,Credit Card,East,0,9,5
2468,14877451,Monitor,Accessories,2022-04-13,126.95,1,Credit Card,East,0,6,1
2469,63283709,Headphones,Accessories,2022-04-13,977.31,3,Credit Card,East,1,4,4
2470,76489301,Tablet,Tablets,2022-04-13,1108.9,3,PayPal,West,0,12,1
2471,35006323,Monitor,Accessories,2022-04-13,494.11,3,Credit Card,North,0,9,1
2472,48851599,Monitor,Accessories,2022-04-13,1929.86,1,Wire Transfer,North,0,11,4
2473,15028625,Laptop,Computers,2022-04-14,1823.44,3,Credit Card,East,0,5,2
2474,11243818,Smartphone,Phones,2022-04-14,1458.18,4,PayPal,South,0,5,2
2475,50049524,Laptop,Computers,2022-04-14,1090.1,3,PayPal,North,0,12,5
2476,86230551,Headphones,Accessories,2022-04-14,1746.44,2,Wire Transfer,West,0,5,3
2477,90904160,Tablet,Tablets,2022-04-14,304.77,2,Wire Transfer,West,0,1,3
2478,24401654,Tablet,Tablets,2022-04-14,1591.49,4,Wire Transfer,North,0,1,5
2479,54968591,Smartwatch,Wearables,2022-04-14,293.4,3,Credit Card,South,0,8,3
2480,48193218,Laptop,Computers,2022-04-14,1598.71,2,Wire Transfer,North,0,12,1
2481,70981700,Smartphone,Phones,2022-04-14,587.75,3,Credit Card,North,0,8,1
2482,96075494,Laptop,Computers,2022-04-14,1760.33,2,Credit Card,North,0,12,4
2483,82920556,Tablet,Tablets,2022-04-14,1890.88,1,PayPal,West,0,6,4
2484,80372842,Laptop,Computers,2022-04-14,340.15,1,Cash,West,0,12,5
2485,76291802,Smartwatch,Wearables,2022-04-14,952.22,4,Wire Transfer,West,0,11,5
2486,28012011,Smartwatch,Wearables,2022-04-14,1962.93,4,Cash,North,0,13,5
2487,77674279,Smartphone,Phones,2022-04-14,992.64,3,Cash,North,0,4,1
2488,72816684,Tablet,Tablets,2022-04-14,1733.92,4,PayPal,West,0,2,3
2489,46619573,Headphones,Accessories,2022-04-14,1198.03,3,Credit Card,West,0,14,5
2490,35878707,Smartphone,Phones,2022-04-14,781.89,1,PayPal,West,0,2,5
2491,25119192,Headphones,Accessories,2022-04-14,607.28,1,Cash,West,0,9,1
2492,54383668,Tablet,Tablets,2022-04-14,446.29,2,Wire Transfer,West,0,5,1
2493,31809610,Smartwatch,Wearables,2022-04-14,1535.51,3,Wire Transfer,South,0,4,1
2494,71594457,Headphones,Accessories,2022-04-14,803.75,1,PayPal,East,0,10,3
2495,97011385,Laptop,Computers,2022-04-14,1046.99,1,Credit Card,West,0,13,5
2496,44529507,Laptop,Computers,2022-04-14,1010.03,3,Credit Card,West,0,1,2
2497,34991216,Monitor,Accessories,2022-04-15,1175.69,2,PayPal,West,0,7,2
2498,11890348,Laptop,Computers,2022-04-15,1737.88,2,Cash,East,0,3,5
2499,55246430,Laptop,Computers,2022-04-15,1962.44,2,Wire Transfer,East,0,6,5
2500,49597485,Laptop,Computers,2022-04-15,844.79,2,PayPal,South,0,5,5
2501,86206305,Laptop,Computers,2022-04-15,1663.66,1,Credit Card,North,0,5,5
2502,35925669,Headphones,Accessories,2022-04-15,1540.83,3,PayPal,North,0,11,3
2503,33554528,Smartwatch,Wearables,2022-04-15,1168.38,3,Wire Transfer,West,0,5,2
2504,92000924,Monitor,Accessories,2022-04-15,1914.29,1,Cash,West,0,1,4
2505,95728324,Tablet,Tablets,2022-04-15,440.93,1,Cash,South,0,1,2
2506,64423996,Headphones,Accessories,2022-04-15,263.07,1,PayPal,East,0,3,2
2507,67405358,Monitor,Accessories,2022-04-15,1715.23,4,PayPal,South,0,14,1
2508,79159799,Headphones,Accessories,2022-04-15,906.34,3,Credit Card,East,0,12,5
2509,54013571,Smartwatch,Wearables,2022-04-15,1701.59,3,PayPal,South,0,10,5
2510,21641746,Smartphone,Phones,2022-04-15,1791.53,3,Cash,West,0,4,5
2511,63798927,Smartphone,Phones,2022-04-15,171.79,2,Wire Transfer,North,0,5,1
2512,99826000,Headphones,Accessories,2022-04-15,1772.76,1,Credit Card,East,0,2,3
2513,22802372,Smartwatch,Wearables,2022-04-15,924.22,1,Cash,West,0,8,3
2514,34800912,Tablet,Tablets,2022-04-15,1045.34,1,Cash,South,0,11,4
2515,28872606,Monitor,Accessories,2022-04-15,1271.86,4,Wire Transfer,West,0,11,3
2516,74082804,Monitor,Accessories,2022-04-15,1856.45,3,Cash,East,0,14,3
2517,53433080,Headphones,Accessories,2022-04-15,87.28,1,Credit Card,South,0,2,5
2518,43292316,Tablet,Tablets,2022-04-15,979.84,4,Wire Transfer,North,0,9,2
2519,10916723,Smartwatch,Wearables,2022-04-15,1391.06,1,Cash,West,0,2,3
2520,45002007,Monitor,Accessories,2022-04-15,1459.28,2,PayPal,South,0,13,3
2521,61482483,Smartwatch,Wearables,2022-04-16,1400.44,3,Wire Transfer,South,0,9,1
2522,41611127,Laptop,Computers,2022-04-16,312.15,4,PayPal,East,0,7,4
2523,69959826,Smartwatch,Wearables,2022-04-16,633.82,1,Credit Card,North,0,8,1
2524,45835371,Laptop,Computers,2022-04-16,749.5,3,Cash,East,0,11,5
2525,54241559,Tablet,Tablets,2022-04-16,1618.65,4,PayPal,East,0,2,2
2526,50526484,Laptop,Computers,2022-04-16,593.58,3,Wire Transfer,West,0,7,4
2527,88176558,Smartwatch,Wearables,2022-04-16,460.87,3,PayPal,East,0,12,1
2528,86890296,Laptop,Computers,2022-04-16,1917.02,2,Credit Card,North,0,6,3
2529,11534878,Headphones,Accessories,2022-04-16,67.28,3,Cash,South,0,4,3
2530,45105069,Smartphone,Phones,2022-04-16,1995.75,4,Wire Transfer,East,0,7,4
2531,97735896,Headphones,Accessories,2022-04-16,1369.8,3,Cash,South,0,14,3
2532,58258264,Tablet,Tablets,2022-04-16,1665.52,4,Wire Transfer,South,0,13,1
2533,41715995,Tablet,Tablets,2022-04-16,624.51,3,Cash,East,0,4,1
2534,18338186,Monitor,Accessories,2022-04-16,77.91,1,Cash,East,0,2,3
2535,99628735,Laptop,Computers,2022-04-16,1488.85,2,Wire Transfer,South,0,10,3
2536,25867870,Smartphone,Phones,2022-04-16,1676.58,1,Credit Card,South,0,12,5
2537,72464258,Smartwatch,Wearables,2022-04-16,1493.93,2,Credit Card,West,0,7,2
2538,51178850,Smartphone,Phones,2022-04-16,328.56,4,PayPal,West,0,8,4
2539,31436829,Smartwatch,Wearables,2022-04-16,1519.18,2,PayPal,South,0,2,1
2540,64414096,Smartwatch,Wearables,2022-04-16,1549.4,3,Credit Card,South,0,5,4
2541,77447155,Smartphone,Phones,2022-04-16,1334.15,3,Credit Card,South,0,1,5
2542,51738753,Smartwatch,Wearables,2022-04-16,1543.93,1,Cash,North,0,7,1
2543,25759274,Smartwatch,Wearables,2022-04-16,1699.55,2,Wire Transfer,West,0,8,5
2544,95726382,Monitor,Accessories,2022-04-16,1246.53,4,Cash,East,1,13,5
2545,49599276,Smartwatch,Wearables,2022-04-17,222.78,4,Wire Transfer,South,0,6,3
2546,59330907,Monitor,Accessories,2022-04-17,1000.87,3,Credit Card,West,0,5,4
2547,92493631,Monitor,Accessories,2022-04-17,201.42,4,Credit Card,East,0,6,4
2548,39641883,Smartwatch,Wearables,2022-04-17,844.71,3,PayPal,West,0,2,3
2549,39410942,Laptop,Computers,2022-04-17,843.86,3,Credit Card,West,0,1,4
2550,27927298,Tablet,Tablets,2022-04-17,178.72,3,Cash,North,0,7,3
2551,74180488,Smartphone,Phones,2022-04-17,730.2,1,Wire Transfer,North,0,7,1
2552,30560218,Monitor,Accessories,2022-04-17,266.45,1,PayPal,West,0,10,5
2553,71066203,Laptop,Computers,2022-04-17,1626.06,3,Cash,West,0,11,5
2554,91300905,Smartphone,Phones,2022-04-17,1897.99,3,Cash,South,0,10,4
2555,60147077,Headphones,Accessories,2022-04-17,191.02,3,PayPal,East,0,14,2
2556,65813853,Smartphone,Phones,2022-04-17,1912.47,4,Wire Transfer,East,0,2,5
2557,83717007,Headphones,Accessories,2022-04-17,1069.02,3,Wire Transfer,North,0,2,3
2558,73193474,Monitor,Accessories,2022-04-17,634.15,3,PayPal,West,0,1,2
2559,82144402,Laptop,Computers,2022-04-17,199.88,2,Credit Card,East,0,10,2
2560,99133246,Tablet,Tablets,2022-04-17,1026.22,2,PayPal,South,1,8,5
2561,39314711,Headphones,Accessories,2022-04-17,1599.31,2,Wire Transfer,East,0,8,5
2562,43214247,Smartwatch,Wearables,2022-04-17,1428.82,2,PayPal,East,0,1,5
2563,89968863,Smartwatch,Wearables,2022-04-17,147.94,3,Wire Transfer,North,0,12,3
2564,20988446,Monitor,Accessories,2022-04-17,192.16,2,PayPal,West,0,11,2
2565,80532309,Headphones,Accessories,2022-04-17,835.6,4,Credit Card,West,0,8,4
2566,69961498,Tablet,Tablets,2022-04-17,625.82,4,Cash,South,0,9,3
2567,80890196,Laptop,Computers,2022-04-17,503.15,2,Wire Transfer,East,0,14,1
2568,58557943,Tablet,Tablets,2022-04-17,597.96,1,Cash,South,0,4,5
2569,20482769,Headphones,Accessories,2022-04-18,1616.79,4,Credit Card,South,0,1,2
2570,85721444,Monitor,Accessories,2022-04-18,1861.99,4,Cash,North,0,1,3
2571,25060409,Monitor,Accessories,2022-04-18,839.95,2,PayPal,South,0,3,1
2572,18289024,Tablet,Tablets,2022-04-18,1816.92,2,Cash,North,1,14,3
2573,83504237,Laptop,Computers,2022-04-18,676.92,3,PayPal,East,0,5,3
2574,77845324,Headphones,Accessories,2022-04-18,979.05,4,Cash,South,0,5,4
2575,37133023,Laptop,Computers,2022-04-18,490.76,2,Wire Transfer,North,0,9,4
2576,86866717,Tablet,Tablets,2022-04-18,1298.93,2,Credit Card,North,0,10,3
2577,82029307,Smartphone,Phones,2022-04-18,1959.01,3,Wire Transfer,East,0,14,1
2578,30112846,Tablet,Tablets,2022-04-18,1226.81,4,Credit Card,North,0,12,2
2579,32083803,Tablet,Tablets,2022-04-18,747.74,2,Wire Transfer,West,0,2,2
2580,54039203,Headphones,Accessories,2022-04-18,1313.24,3,Credit Card,South,0,2,5
2581,79839059,Monitor,Accessories,2022-04-18,289.7,2,Wire Transfer,East,0,6,5
2582,69302835,Smartphone,Phones,2022-04-18,1782.89,1,PayPal,West,0,9,2
2583,25601471,Monitor,Accessories,2022-04-18,1031.01,1,Credit Card,West,0,1,3
2584,37568520,Laptop,Computers,2022-04-18,926.23,2,Credit Card,East,0,9,3
2585,88268756,Headphones,Accessories,2022-04-18,1192.44,4,PayPal,South,0,9,4
2586,75609379,Smartphone,Phones,2022-04-18,1268.33,1,PayPal,North,0,13,4
2587,22205980,Smartwatch,Wearables,2022-04-18,189.96,3,Cash,South,0,9,5
2588,78501420,Tablet,Tablets,2022-04-18,1381.1,2,PayPal,South,0,5,2
2589,69791674,Headphones,Accessories,2022-04-18,521.77,3,Credit Card,West,0,13,3
2590,17467311,Laptop,Computers,2022-04-18,1442.21,1,PayPal,East,0,9,2
2591,70858653,Tablet,Tablets,2022-04-18,1653.94,4,PayPal,West,0,11,1
2592,27709269,Tablet,Tablets,2022-04-18,1617.72,3,Credit Card,South,0,4,2
2593,78886959,Tablet,Tablets,2022-04-19,1127.38,1,PayPal,North,0,2,1
2594,65757342,Laptop,Computers,2022-04-19,1064.33,1,Wire Transfer,West,0,13,4
2595,71310453,Headphones,Accessories,2022-04-19,328.61,1,Wire Transfer,West,0,6,4
2596,85686878,Smartwatch,Wearables,2022-04-19,1561.92,3,Credit Card,South,0,14,5
2597,17749299,Laptop,Computers,2022-04-19,579.25,1,PayPal,North,0,4,2
2598,85000490,Laptop,Computers,2022-04-19,1018.56,2,Wire Transfer,North,0,6,2
2599,72059365,Smartwatch,Wearables,2022-04-19,604.33,1,Wire Transfer,West,0,3,1
2600,51361818,Monitor,Accessories,2022-04-19,310.97,2,Credit Card,South,0,6,4
2601,12921981,Tablet,Tablets,2022-04-19,1277.64,4,PayPal,South,0,2,1
2602,63143336,Tablet,Tablets,2022-04-19,155.95,2,Cash,West,0,2,4
2603,44152669,Monitor,Accessories,2022-04-19,1509.86,4,Cash,South,0,13,1
2604,10404729,Smartphone,Phones,2022-04-19,669.29,4,Cash,South,0,9,4
2605,39246218,Laptop,Computers,2022-04-19,50.26,2,Credit Card,East,0,7,1
2606,87619624,Laptop,Computers,2022-04-19,1046.7,4,Wire Transfer,West,0,3,4
2607,19801857,Tablet,Tablets,2022-04-19,141.36,2,Cash,North,0,13,1
2608,16078694,Headphones,Accessories,2022-04-19,588.53,3,Credit Card,South,0,11,2
2609,66867700,Headphones,Accessories,2022-04-19,1428.6,4,Cash,West,0,1,5
2610,56241881,Smartwatch,Wearables,2022-04-19,172.24,2,Wire Transfer,West,0,8,1
2611,18557710,Laptop,Computers,2022-04-19,1686.71,4,Cash,South,0,14,5
2612,82633735,Headphones,Accessories,2022-04-19,57.45,1,Cash,South,0,6,2
2613,18087373,Monitor,Accessories,2022-04-19,531.31,2,Cash,North,0,7,2
2614,19263592,Smartphone,Phones,2022-04-19,1494.76,1,Credit Card,North,0,9,4
2615,73360324,Laptop,Computers,2022-04-19,666.73,4,Cash,South,0,5,5
2616,14259382,Laptop,Computers,2022-04-19,248.69,4,Cash,West,0,1,3
2617,48532662,Tablet,Tablets,2022-04-20,752.46,3,Credit Card,South,0,12,4
2618,64877191,Smartphone,Phones,2022-04-20,577.27,2,PayPal,North,0,10,5
2619,34156684,Smartphone,Phones,2022-04-20,1693.29,1,PayPal,East,1,7,1
2620,28176954,Smartwatch,Wearables,2022-04-20,661.03,3,Credit Card,West,0,5,1
2621,96104027,Monitor,Accessories,2022-04-20,1588.42,4,PayPal,West,0,3,2
2622,96688655,Monitor,Accessories,2022-04-20,1789.15,4,Credit Card,South,0,12,3
2623,66420024,Laptop,Computers,2022-04-20,895.94,3,Credit Card,West,0,13,1
2624,60259293,Tablet,Tablets,2022-04-20,1824.39,1,PayPal,North,1,9,5
2625,61335545,Smartwatch,Wearables,2022-04-20,785.77,4,Cash,North,0,1,5
2626,70201634,Smartwatch,Wearables,2022-04-20,1929.95,4,Credit Card,South,0,1,1
2627,60666702,Laptop,Computers,2022-04-20,224.11,2,Credit Card,West,0,1,5
2628,60418290,Monitor,Accessories,2022-04-20,1389.69,3,Cash,North,0,3,5
2629,20770971,Smartphone,Phones,2022-04-20,1012.94,4,PayPal,East,0,12,2
2630,98824290,Headphones,Accessories,2022-04-20,805.92,1,Credit Card,West,0,6,3
2631,82383656,Headphones,Accessories,2022-04-20,1283.79,2,Cash,North,0,10,2
2632,27849589,Monitor,Accessories,2022-04-20,1422.52,3,Credit Card,East,0,11,3
2633,97715861,Monitor,Accessories,2022-04-20,58.51,1,PayPal,North,0,3,5
2634,56676884,Tablet,Tablets,2022-04-20,375.56,4,Credit Card,North,0,8,3
2635,25922674,Smartphone,Phones,2022-04-20,1440.44,3,Credit Card,East,0,14,5
2636,33954324,Tablet,Tablets,2022-04-20,1349.45,3,Wire Transfer,North,0,14,5
2637,82109613,Smartwatch,Wearables,2022-04-20,1933.79,1,Credit Card,East,0,10,2
2638,62755436,Monitor,Accessories,2022-04-20,1534.02,3,PayPal,West,0,2,2
2639,80980044,Smartphone,Phones,2022-04-20,1904.01,1,PayPal,West,0,14,4
2640,27092236,Monitor,Accessories,2022-04-20,1419.95,4,PayPal,East,0,9,1
2641,39888974,Smartphone,Phones,2022-04-21,631.2,2,PayPal,West,0,3,4
2642,10466177,Smartwatch,Wearables,2022-04-21,255.46,1,Wire Transfer,West,0,5,4
2643,13051483,Laptop,Computers,2022-04-21,1574.56,2,Cash,North,0,10,3
2644,50045602,Tablet,Tablets,2022-04-21,1306.09,3,Cash,North,0,8,5
2645,72143331,Tablet,Tablets,2022-04-21,143.96,1,PayPal,West,1,2,5
2646,83074216,Monitor,Accessories,2022-04-21,752.1,4,Wire Transfer,West,0,6,5
2647,66925500,Tablet,Tablets,2022-04-21,1915.76,1,Cash,East,0,12,1
2648,81394920,Laptop,Computers,2022-04-21,1025.78,1,PayPal,North,0,5,3
